Year,Age,Credit,Sex,MaritalStatus,Miles,YearsOwned,CarAge,Value,BodilyInjury,Drivers,Claims
2017,45,H,F,Single,8000,0,8,2500,2077,2,1
2017,21,E,F,Single,13000,0,1,17000,31865,4,2
2017,43,D,M,Single,11000,0,10,12941,9187,1,2
2017,70,D,M,Single,5000,3,5,7611,754,3,1
2017,68,H,M,Divorced,12000,2,4,22352,6983,1,2
2017,33,D,F,Married,14000,4,4,26296,7433,1,2
2017,48,C,M,Single,14000,4,5,11000,1440,1,1
2017,65,D,M,Single,5000,7,12,26296,5238,1,2
2017,75,A,M,Single,7000,0,5,6228,56700,2,2
2017,42,A,M,Married,12000,1,4,13148,1019,2,1
2017,43,A,M,Married,8000,2,4,8996,1818,2,1
2017,25,G,F,Single,11000,3,4,27500,2940,1,1
2017,74,C,M,Single,10000,1,3,58823,3615,4,2
2017,63,F,M,Married,12000,0,1,15294,6356,1,2
2017,24,F,F,Single,14000,4,7,1764,31338,3,2
2017,54,E,F,Single,12000,4,6,20761,11404,4,2
2017,62,D,M,Married,11000,4,6,6228,30007,2,2
2017,35,B,F,Married,6000,1,1,44982,10151,2,2
2017,23,B,F,Single,15000,0,3,20761,15695,1,2
2017,48,A,F,Single,12000,4,11,4843,7779,1,2
2017,31,E,F,Married,1000,0,8,15000,3511,2,2
2017,28,F,M,Single,9000,6,10,7611,595,2,1
2017,73,B,M,Married,7000,0,2,38061,4809,1,2
2017,60,A,F,Single,21000,2,4,15224,2938,1,1
2017,33,C,M,Single,10000,3,6,15224,5304,1,2
2017,46,A,M,Divorced,15000,0,0,15000,15706,1,2
2017,48,B,M,Single,5000,0,0,15294,18330,1,2
2017,38,G,F,Single,20000,2,4,5294,2815,2,1
2017,51,E,F,Single,15000,1,3,23529,3133,1,1
2017,27,D,F,Divorced,12000,0,0,20000,4022,2,2
2017,36,D,F,Single,1000,3,13,20761,9874,2,2
2017,60,C,F,Married,15000,9,15,9500,2936,2,1
2017,46,G,M,Married,20000,2,9,22352,3033,3,1
2017,70,F,M,Single,4000,0,12,11764,2858,1,1
2017,19,C,M,Single,13000,3,13,13148,29648,1,2
2017,50,C,M,Single,19000,1,2,20761,4378,3,2
2017,46,C,M,Single,7000,2,2,76123,1843,1,1
2017,36,B,M,Married,7000,0,2,37500,8941,1,2
2017,24,F,F,Married,7000,0,8,1764,8849,2,2
2017,49,H,M,Married,7000,4,6,4117,3846,2,2
2017,53,E,M,Single,6000,2,5,10000,3569,1,2
2017,62,D,M,Married,11000,1,1,26296,858,2,1
2017,42,G,M,Single,10000,4,6,65743,34244,1,2
2017,40,F,M,Single,13000,4,4,47500,43222,4,2
2017,31,B,F,Single,10000,7,7,13000,13099,1,2
2017,61,A,M,Single,8000,4,4,44982,2716,1,1
2017,59,A,M,Single,10000,3,11,26296,21012,1,2
2017,40,E,F,Single,12000,0,10,20000,20579,1,2
2017,71,E,M,Married,8000,3,7,11000,9163,4,2
2017,65,F,M,Single,8000,7,7,26296,6756,1,2
2017,43,D,F,Single,9000,4,5,17000,6410,1,2
2017,47,C,F,Divorced,10000,0,0,10380,32526,1,2
2017,48,A,F,Single,7000,1,4,15294,3517,1,2
2017,46,A,F,Single,17000,0,5,15000,7676,2,2
2017,40,C,F,Single,15000,0,8,19000,21615,1,2
2017,46,C,F,Married,12000,8,10,11764,6538,2,2
2017,44,B,M,Married,11000,0,5,17000,2965,1,1
2017,49,A,M,Married,15000,1,4,55882,1828,2,1
2017,42,C,M,Single,1000,1,8,3460,38343,1,2
2017,54,D,M,Married,9000,2,6,15294,57525,2,2
2017,58,E,M,Married,9000,2,16,15000,6793,2,2
2017,55,E,M,Single,20000,3,3,13000,1629,1,1
2017,27,F,M,Single,9000,8,8,7611,895,1,1
2017,56,D,M,Married,19000,2,3,65000,7520,2,2
2017,54,A,M,Married,9000,0,0,23529,48817,1,2
2017,37,F,M,Married,12000,1,3,26470,1277,2,1
2017,40,A,M,Single,12000,4,6,11764,3370,1,1
2017,30,D,M,Single,2000,0,0,20000,3146,1,1
2017,29,A,M,Single,6000,5,8,26296,8738,1,2
2017,32,H,F,Single,10000,4,12,11764,673,1,1
2017,70,B,M,Married,9000,1,4,10380,9590,3,2
2017,45,A,F,Widowed,6000,2,8,20761,12686,1,2
2017,45,B,M,Divorced,12000,0,3,19000,1106,4,1
2017,70,H,M,Married,9000,1,2,13000,22592,2,2
2017,38,E,F,Married,7000,3,8,8996,4288,2,2
2017,72,A,F,Married,7000,1,6,2075,7846,2,2
2017,46,H,F,Single,13000,0,2,26470,1310,1,1
2017,30,D,M,Single,15000,8,12,8996,3240,1,1
2017,29,F,F,Single,13000,2,6,13000,2775,1,1
2017,53,E,F,Single,11000,4,9,27500,3866,1,2
2017,22,C,M,Single,14000,1,1,17647,21518,1,2
2017,30,H,F,Widowed,16000,2,3,58823,17743,1,2
2017,20,E,F,Single,15000,5,6,6228,15256,1,2
2017,51,D,F,Married,21000,0,1,11000,8239,2,2
2017,31,A,M,Married,7000,2,5,17647,3663,1,2
2017,58,E,M,Single,11000,8,13,9500,5042,1,2
2017,56,F,M,Married,18000,0,0,31141,2532,2,1
2017,68,D,F,Married,8000,0,0,12941,3103,1,1
2017,23,A,F,Single,9000,0,5,50000,696,1,1
2017,58,B,M,Married,15000,0,4,22500,15046,3,2
2017,51,F,F,Single,10000,5,10,13148,7078,1,2
2017,65,B,F,Married,4000,0,4,23529,4747,2,2
2017,74,H,M,Single,10000,1,6,10000,3509,2,2
2017,53,E,M,Single,13000,0,6,9500,1293,1,1
2017,30,B,M,Married,11000,0,6,6500,9271,2,2
2017,20,A,F,Married,11000,5,5,2941,52403,1,2
2017,57,G,M,Married,11000,3,5,58823,8413,1,2
2017,50,B,M,Single,17000,0,0,26296,7127,1,2
2017,59,A,M,Married,7000,3,5,26296,925,2,1
2017,51,B,F,Married,9000,8,18,10380,12087,2,2
2017,32,H,M,Married,12000,0,11,5500,1468,2,1
2017,52,G,M,Single,16000,5,5,17647,1759,1,1
2017,57,E,F,Married,9000,3,5,58823,8636,2,2
2017,37,E,F,Widowed,13000,4,13,5294,1081,1,1
2017,67,A,M,Married,10000,6,6,50000,4565,2,2
2017,49,E,M,Single,16000,0,0,11000,1724,2,1
2017,56,C,M,Married,5000,7,7,15294,832,4,1
2017,40,E,F,Single,14000,2,3,19000,635,3,1
2017,37,B,M,Married,8000,0,7,17992,7777,2,2
2017,59,A,F,Single,8000,3,4,26296,18666,1,2
2017,58,D,M,Single,5000,2,9,3460,8599,4,2
2017,40,B,F,Single,14000,6,6,17647,13184,1,2
2017,51,B,M,Married,10000,1,2,13000,4810,2,2
2017,22,F,M,Divorced,7000,0,2,44982,23066,3,2
2017,22,A,M,Single,11000,0,4,22352,40900,1,2
2017,40,G,F,Married,12000,3,7,2941,2223,2,1
2017,61,C,M,Married,12000,0,0,691,14646,2,2
2017,47,B,F,Married,9000,0,8,4500,14227,1,2
2017,42,D,F,Married,13000,2,10,6500,3619,2,2
2017,50,H,F,Married,15000,1,2,11176,6202,2,2
2017,26,E,F,Single,11000,0,1,17000,15975,1,2
2017,59,B,F,Single,6000,0,0,17647,6335,1,2
2017,25,D,F,Married,12000,1,5,20000,32810,2,2
2017,53,E,M,Married,9000,2,10,20761,29709,2,2
2017,45,G,F,Single,6000,4,10,4117,4254,1,2
2017,68,F,M,Single,8000,4,8,10000,1624,1,1
2017,60,H,F,Married,15000,4,6,13148,1238,2,1
2017,55,F,M,Married,6000,6,8,50000,42629,2,2
2017,52,G,M,Divorced,12000,4,11,23529,9814,3,2
2017,58,D,F,Married,15000,2,12,13000,5829,2,2
2017,66,B,F,Married,12000,5,6,691,5549,2,2
2017,67,G,M,Widowed,4000,7,10,2941,1798,2,1
2017,68,C,M,Single,4000,2,5,11000,19397,1,2
2017,37,A,M,Married,10000,0,13,5294,3646,2,2
2017,64,D,M,Married,4000,5,11,8996,4945,2,2
2017,25,G,M,Single,11000,3,7,6470,6917,1,2
2017,50,A,F,Single,11000,4,9,44982,18357,1,2
2017,38,C,F,Married,13000,0,4,13000,22254,1,2
2017,71,C,F,Widowed,5000,1,4,26296,9123,1,2
2017,49,H,M,Single,8000,1,1,15000,5352,2,2
2017,37,C,F,Married,6000,7,14,26296,0,2,0
2017,48,F,F,Single,5000,0,3,55000,16019,1,2
2017,24,G,M,Single,9000,5,5,38061,14442,1,2
2017,64,A,M,Single,15000,0,0,15294,9403,4,2
2017,37,C,F,Single,12000,6,7,32352,13152,1,2
2017,57,A,M,Single,15000,2,3,51902,5182,1,2
2017,45,F,F,Married,11000,3,8,37500,16035,2,2
2017,41,B,F,Married,13000,0,1,32352,4337,2,2
2017,36,H,M,Married,12000,6,8,65743,1457,1,1
2017,43,B,F,Single,12000,1,5,20761,22536,2,2
2017,62,C,M,Single,16000,2,11,588,1582,3,1
2017,78,D,F,Married,4000,8,13,8500,0,1,0
2017,31,D,M,Single,13000,0,8,1500,1553,1,1
2017,34,F,M,Married,13000,0,5,15000,1410,2,1
2017,35,E,M,Married,10000,3,5,38061,29962,2,2
2017,30,D,M,Married,14000,0,2,26296,1150,2,1
2017,45,C,F,Married,14000,1,3,10380,784,2,1
2017,58,B,F,Married,11000,5,6,19000,3417,2,1
2017,27,B,M,Single,11000,6,6,13000,2287,1,1
2017,64,D,M,Widowed,11000,3,3,26296,5934,1,2
2017,50,H,M,Married,10000,2,3,15000,4442,2,2
2017,23,H,F,Single,9000,3,10,7611,1920,3,1
2017,53,A,M,Single,20000,0,0,64705,8810,2,2
2017,40,D,M,Widowed,14000,0,10,5500,26425,1,2
2017,23,C,F,Divorced,15000,5,6,32352,55946,4,2
2017,49,E,M,Married,17000,0,1,26470,21525,1,2
2017,56,D,M,Single,15000,1,3,15224,25859,1,2
2017,29,D,M,Married,5000,0,6,12941,8955,2,2
2017,35,C,F,Single,8000,7,7,2500,0,2,0
2017,34,C,M,Single,12000,1,7,6500,4546,1,2
2017,50,C,M,Married,12000,0,0,22500,1571,1,1
2017,47,G,M,Married,3000,4,11,26296,1184,2,1
2017,42,D,F,Single,15000,1,2,23529,2113,1,1
2017,18,C,F,Single,10000,4,12,6228,14483,1,2
2017,47,H,F,Single,8000,3,8,20761,4598,1,2
2017,44,A,M,Married,15000,0,7,2500,16839,2,2
2017,61,B,M,Widowed,16000,3,4,38235,8314,1,2
2017,45,A,M,Married,11000,1,1,11000,10473,2,2
2017,61,E,F,Single,7000,2,9,7500,14344,1,2
2017,67,B,F,Single,10000,0,1,32500,3055,1,1
2017,32,A,M,Divorced,6000,2,7,500,9735,1,2
2017,18,G,M,Single,12000,0,9,3500,137473,2,2
2017,50,B,F,Married,14000,5,11,5500,14256,2,2
2017,44,F,F,Married,16000,2,2,55000,3736,2,2
2017,49,G,F,Married,11000,0,5,55000,7611,2,2
2017,36,B,F,Married,10000,2,6,4117,7269,2,2
2017,46,A,F,Divorced,9000,2,11,22352,7456,1,2
2017,78,G,M,Single,5000,5,6,51902,30536,1,2
2017,67,C,M,Single,13000,2,3,31141,739,1,1
2017,34,C,F,Married,13000,1,2,11176,3176,2,1
2017,51,E,F,Married,12000,6,11,588,11774,2,2
2017,78,F,F,Single,14000,3,11,17000,8253,1,2
2017,48,G,F,Divorced,16000,6,7,38061,9544,1,2
2017,44,B,F,Married,8000,6,14,13148,15917,2,2
2017,58,E,M,Married,14000,1,3,31141,17373,2,2
2017,47,F,F,Single,10000,2,11,6470,7783,1,2
2017,67,E,M,Married,10000,4,6,44982,1361,2,1
2017,25,G,F,Married,9000,8,14,11764,4433,2,2
2017,42,E,M,Single,9000,0,4,47500,21290,1,2
2017,43,D,M,Single,9000,3,6,6228,2082,3,1
2017,75,A,M,Divorced,4000,1,8,23529,12060,1,2
2017,59,H,M,Single,2000,1,7,6500,14585,2,2
2017,26,C,F,Single,8000,7,7,20000,3720,1,2
2017,48,H,M,Divorced,14000,3,5,11764,66909,1,2
2017,23,G,M,Single,6000,2,6,31141,11498,1,2
2017,34,H,M,Married,8000,4,13,17992,12786,2,2
2017,54,G,F,Married,11000,0,11,8823,1005,1,1
2017,68,D,M,Divorced,1000,1,12,6500,13900,1,2
2017,41,A,F,Married,12000,0,0,27500,12570,2,2
2017,53,E,M,Single,5000,0,5,5294,15936,1,2
2017,54,C,F,Married,13000,0,4,13000,3705,2,2
2017,59,A,F,Married,9000,4,11,7611,16145,1,2
2017,51,G,M,Single,11000,0,3,13148,753,1,1
2017,29,D,M,Single,10000,3,10,32500,27608,1,2
2017,60,C,M,Single,10000,1,1,15000,4339,2,2
2017,39,A,F,Married,7000,5,12,8996,1112,1,1
2017,66,B,F,Single,9000,0,6,20761,541,1,1
2017,49,A,M,Single,15000,0,6,6500,5380,2,2
2017,42,E,M,Married,11000,0,6,7647,49937,2,2
2017,56,E,F,Single,12000,0,5,7647,2080,1,1
2017,65,B,F,Single,9000,0,2,15224,1632,1,1
2017,42,B,M,Married,12000,0,2,32352,1624,2,1
2017,32,C,M,Single,6000,4,4,13000,7201,1,2
2017,17,F,M,Married,5000,0,7,1500,23394,4,2
2017,33,E,F,Single,8000,5,5,1764,15884,4,2
2017,47,E,F,Married,16000,0,1,44117,6055,1,2
2017,35,G,M,Single,10000,2,8,8996,5040,1,2
2017,37,E,M,Single,15000,6,9,17992,1225,2,1
2017,25,C,F,Married,8000,4,4,27500,6212,3,2
2017,19,F,M,Single,5000,0,13,10380,22489,1,2
2017,36,H,F,Married,10000,0,9,19000,6931,2,2
2017,30,C,M,Single,10000,2,4,15000,12655,1,2
2017,32,C,M,Married,9000,3,3,11000,5528,1,2
2017,56,G,M,Married,4000,6,6,26296,32662,2,2
2017,54,F,F,Married,11000,6,9,20000,2474,2,1
2017,54,G,M,Divorced,12000,0,6,13148,6585,1,2
2017,43,H,F,Divorced,20000,1,1,7500,900,2,1
2017,25,C,M,Single,11000,4,12,6470,9292,3,2
2017,64,F,F,Married,6000,2,18,10380,4040,2,2
2017,59,A,F,Single,7000,1,9,10380,758,4,1
2017,72,D,F,Single,4000,1,10,13148,16776,3,2
2017,62,B,F,Single,11000,0,13,7500,19155,3,2
2017,49,H,F,Single,18000,0,0,19000,5161,1,2
2017,69,E,M,Divorced,5000,0,0,15224,549,1,1
2017,46,D,M,Single,2000,3,9,11176,19073,1,2
2017,45,F,F,Single,12000,0,0,11000,5078,1,2
2017,74,D,M,Divorced,2000,0,13,588,19012,1,2
2017,63,C,F,Single,20000,0,4,64705,1089,1,1
2017,27,G,M,Married,11000,5,5,11176,2267,2,1
2017,60,C,F,Single,9000,2,3,75000,1247,1,1
2017,43,E,F,Married,8000,0,2,8996,8084,2,2
2017,48,B,M,Single,7000,2,3,15224,29572,3,2
2017,47,B,M,Married,8000,0,0,44117,9183,2,2
2017,41,G,M,Single,9000,3,12,10380,5162,1,2
2017,57,C,M,Single,12000,8,8,58823,12415,2,2
2017,56,F,M,Single,10000,1,2,15000,3905,1,2
2017,27,G,M,Married,8000,0,0,22352,634,3,1
2017,26,D,M,Single,19000,5,11,10000,8357,1,2
2017,69,E,M,Married,15000,7,12,10000,3247,2,1
2017,68,B,F,Single,12000,0,2,1500,8311,1,2
2017,38,D,F,Single,7000,4,15,15224,2703,1,1
2017,62,C,F,Married,13000,0,1,32352,8694,1,2
2017,27,D,M,Single,7000,4,5,17992,1778,1,1
2017,51,B,M,Married,11000,0,0,15224,3528,2,2
2017,53,G,F,Married,15000,4,7,1764,15802,2,2
2017,61,A,F,Married,8000,0,0,38061,17828,2,2
2017,39,C,M,Single,8000,5,7,10000,6434,1,2
2017,49,E,F,Divorced,10000,2,15,27500,23770,1,2
2017,46,E,M,Single,20000,0,0,65743,19186,2,2
2017,19,D,F,Married,10000,9,11,7500,19830,2,2
2017,48,H,M,Married,11000,2,4,20761,10352,1,2
2017,58,C,M,Married,12000,2,4,32352,14048,2,2
2017,26,F,M,Single,12000,0,2,17647,1080,2,1
2017,45,F,F,Married,5000,5,5,3460,17087,1,2
2017,19,F,F,Married,5000,7,13,7647,6129,2,2
2017,56,C,M,Divorced,7000,6,9,500,11578,1,2
2017,70,D,M,Single,10000,7,9,11764,12813,1,2
2017,53,E,M,Single,18000,0,3,47500,7554,1,2
2017,45,E,F,Single,12000,2,9,19000,0,2,0
2017,39,H,F,Single,14000,0,2,26296,0,1,0
2017,52,C,F,Married,9000,0,0,32500,2996,2,1
2017,27,D,F,Single,4000,5,5,51902,12980,1,2
2017,61,E,M,Married,14000,2,5,22352,56935,2,2
2017,61,E,M,Single,15000,0,5,13000,12302,1,2
2017,35,E,M,Married,14000,0,5,17647,1357,2,1
2017,55,F,M,Married,15000,4,12,2075,8248,2,2
2017,51,A,M,Married,11000,3,5,12941,1458,2,1
2017,61,D,M,Single,13000,0,3,17992,5762,1,2
2017,53,E,M,Single,10000,4,15,10000,10357,1,2
2017,78,A,F,Married,14000,3,4,9500,5175,2,2
2017,65,G,M,Married,9000,5,9,32500,5846,3,2
2017,49,C,M,Married,14000,0,0,65000,10440,2,2
2017,53,D,M,Single,4000,3,4,17000,40135,1,2
2017,31,C,M,Married,10000,2,5,22500,9618,4,2
2017,21,A,M,Married,10000,1,9,10000,6792,1,2
2017,57,A,F,Single,11000,0,2,6470,13372,1,2
2017,36,C,F,Married,2000,1,5,6470,2523,2,1
2017,50,A,M,Married,13000,1,1,65000,3158,2,1
2017,55,F,M,Single,7000,6,8,15224,1812,1,1
2017,56,E,M,Single,15000,0,0,23529,3710,1,2
2017,34,F,F,Single,7000,6,11,5294,12591,1,2
2017,74,D,M,Single,5000,0,15,8823,1981,1,1
2017,73,G,F,Single,9000,3,5,23529,1380,1,1
2017,27,C,F,Married,19000,0,0,11176,14839,2,2
2017,35,B,F,Married,10000,7,8,5294,5849,2,2
2017,49,D,M,Single,11000,2,4,11000,2391,1,1
2017,57,A,M,Single,9000,1,2,89964,3002,1,1
2017,52,C,M,Married,5000,1,18,15224,1960,3,1
2017,52,C,F,Single,9000,0,5,32500,1563,1,1
2017,42,H,M,Single,10000,0,3,58823,1450,1,1
2017,23,H,M,Widowed,5000,8,17,10380,3593,1,2
2017,36,E,M,Married,11000,3,6,23529,1756,2,1
2017,63,F,M,Divorced,3000,4,5,11176,6802,4,2
2017,47,E,F,Single,3000,4,5,7500,2550,1,1
2017,19,F,F,Single,5000,0,1,89964,22057,1,2
2017,44,D,M,Single,13000,3,4,15294,3315,1,1
2017,41,H,M,Married,12000,0,4,23529,7927,2,2
2017,32,G,M,Married,3000,2,8,44117,1671,2,1
2017,47,G,M,Single,10000,2,6,44117,26558,3,2
2017,61,C,M,Single,12000,1,1,26296,14914,2,2
2017,57,A,F,Married,4000,3,4,17992,1034,2,1
2017,17,E,M,Single,9000,0,8,2500,33577,1,2
2017,37,F,F,Single,13000,0,4,26470,5955,1,2
2017,51,D,M,Married,5000,0,4,44982,5333,1,2
2017,51,E,F,Married,13000,3,5,8996,3243,2,1
2017,32,G,M,Single,14000,1,7,6228,18327,1,2
2017,34,E,F,Single,11000,6,10,5294,9716,1,2
2017,66,C,M,Married,5000,1,6,10000,11197,1,2
2017,47,B,F,Single,16000,0,4,11000,1385,1,1
2017,78,C,M,Married,10000,0,7,7500,5925,2,2
2017,33,B,F,Married,8000,4,4,15224,5707,1,2
2017,35,E,M,Single,11000,7,7,17992,0,4,0
2017,39,F,F,Single,21000,0,0,95000,22816,1,2
2017,28,H,F,Single,5000,0,17,13148,3940,1,2
2017,54,H,F,Married,3000,2,6,11764,3313,2,1
2017,78,A,M,Single,15000,4,4,10380,16288,1,2
2017,37,F,M,Single,4000,0,1,2075,4756,1,2
2017,17,E,F,Single,7000,1,2,20761,1157,1,1
2017,28,E,M,Single,12000,9,15,5294,9071,1,2
2017,71,E,F,Married,15000,7,7,691,8324,2,2
2017,54,H,F,Married,11000,2,2,20000,4578,2,2
2017,40,D,F,Single,5000,1,6,38061,2803,1,1
2017,29,G,M,Single,14000,7,12,15294,2950,2,1
2017,67,C,M,Widowed,10000,2,11,4500,8493,1,2
2017,53,D,M,Widowed,16000,0,0,37500,4947,1,2
2017,47,C,F,Married,5000,1,7,58823,41702,1,2
2017,47,E,M,Widowed,12000,6,6,15294,796,1,1
2017,55,C,F,Married,10000,0,3,44117,5656,2,2
2017,26,G,F,Single,8000,3,3,20761,1145,2,1
2017,30,C,M,Single,8000,0,1,32500,1488,1,1
2017,36,B,M,Single,6000,8,10,7647,5002,1,2
2017,62,D,F,Widowed,13000,1,9,26296,5758,1,2
2017,50,F,M,Single,13000,1,17,27500,17263,1,2
2017,43,F,M,Single,21000,0,0,75000,0,1,0
2017,27,F,M,Married,2000,5,7,11176,2538,1,1
2017,38,A,F,Married,4000,4,11,20761,2190,2,1
2017,49,G,M,Married,11000,7,13,2075,4739,2,2
2017,56,A,M,Married,15000,0,3,31141,2642,1,1
2017,27,G,M,Single,15000,0,3,19000,2550,4,1
2017,33,C,F,Divorced,9000,0,0,8823,5653,1,2
2017,34,E,F,Married,10000,4,7,3500,2426,2,1
2017,48,D,F,Married,12000,0,2,37500,9488,2,2
2017,24,F,F,Single,8000,0,4,4500,3817,1,2
2017,34,B,F,Single,10000,3,6,4500,7806,3,2
2017,38,B,M,Single,11000,2,6,31141,4013,1,2
2017,62,C,F,Married,5000,2,2,89964,19409,3,2
2017,61,C,F,Married,9000,1,4,10000,6591,3,2
2017,41,C,F,Married,7000,1,1,7611,9243,2,2
2017,48,B,F,Married,10000,0,0,23529,2792,2,1
2017,50,C,M,Married,15000,2,9,11000,4475,2,2
2017,56,B,M,Married,14000,3,7,17000,724,1,1
2017,47,G,M,Married,12000,0,0,17000,8674,2,2
2017,40,F,M,Divorced,1000,0,13,6228,5184,1,2
2017,59,H,M,Married,7000,4,8,22352,12109,2,2
2017,51,E,M,Married,16000,7,7,9500,24227,2,2
2017,37,B,M,Single,12000,1,10,15000,3881,1,2
2017,24,F,M,Divorced,15000,5,11,9500,2903,1,1
2017,27,H,M,Married,16000,4,6,26296,21190,1,2
2017,70,B,F,Married,8000,1,5,23529,5418,2,2
2017,45,F,M,Married,5000,2,9,15294,10221,2,2
2017,55,A,F,Single,12000,0,2,15294,17458,2,2
2017,33,B,M,Married,15000,4,6,15224,9123,2,2
2017,56,B,M,Married,10000,0,4,15294,0,2,0
2017,36,E,F,Single,13000,2,7,11764,11982,1,2
2017,20,E,F,Single,9000,4,10,11764,5237,2,2
2017,52,G,F,Married,15000,0,1,15294,3764,2,2
2017,38,C,F,Widowed,5000,5,8,4117,1121,1,1
2017,45,H,F,Married,10000,0,8,9500,6970,2,2
2017,28,G,M,Married,14000,0,9,8996,1262,3,1
2017,33,C,M,Married,13000,1,1,23529,10749,1,2
2017,37,A,M,Married,6000,0,4,11000,3330,2,1
2017,63,E,F,Single,5000,2,13,13148,12357,4,2
2017,64,E,M,Married,11000,6,10,10380,7097,2,2
2017,62,D,M,Married,9000,0,5,20761,9298,2,2
2017,66,H,F,Married,7000,0,3,23529,9713,2,2
2017,51,F,F,Married,13000,5,9,11764,960,2,1
2017,48,B,M,Single,13000,3,5,4843,6568,1,2
2017,56,F,F,Widowed,12000,0,6,6500,1645,1,1
2017,38,E,M,Married,11000,0,0,8500,3185,4,1
2017,24,G,M,Single,5000,5,5,3460,15123,1,2
2017,49,B,M,Widowed,10000,6,10,4843,7197,4,2
2017,37,E,F,Single,13000,0,0,22500,4468,1,2
2017,37,E,F,Widowed,5000,1,5,44982,4013,1,2
2017,59,A,M,Married,9000,1,3,17000,81528,2,2
2017,17,A,F,Single,4000,5,6,8823,60096,1,2
2017,45,E,F,Single,9000,3,3,20761,2165,3,1
2017,35,B,F,Single,10000,3,4,22352,3774,1,2
2017,28,F,F,Single,9000,6,12,691,18092,1,2
2017,37,G,F,Married,7000,0,2,15000,14147,2,2
2017,38,D,M,Married,8000,8,11,6228,20336,1,2
2017,43,F,M,Single,15000,3,9,10000,803,2,1
2017,64,G,F,Married,11000,4,8,6228,3690,2,2
2017,50,B,M,Single,13000,0,0,12941,25347,1,2
2017,38,C,F,Single,10000,0,7,17000,50478,1,2
2017,20,D,F,Married,12000,5,6,4843,1568,1,1
2017,28,G,F,Single,9000,3,6,4500,6298,1,2
2017,58,F,M,Single,7000,0,3,17992,1498,1,1
2017,70,D,M,Married,9000,0,8,6500,5921,1,2
2017,31,G,M,Married,9000,0,4,15294,7429,1,2
2017,43,B,F,Married,20000,0,7,2075,6027,1,2
2017,27,D,F,Widowed,9000,4,6,32500,10522,1,2
2017,53,F,M,Married,11000,0,0,37500,20978,2,2
2017,48,B,M,Married,5000,5,5,20761,8331,2,2
2017,33,D,F,Married,11000,0,4,11176,6792,1,2
2017,32,F,M,Married,9000,10,11,8500,1095,2,1
2017,20,B,M,Divorced,11000,0,9,4843,10480,2,2
2017,61,F,F,Married,7000,0,1,44982,8196,2,2
2017,17,A,M,Married,4000,2,7,8823,17001,1,2
2017,51,B,F,Married,8000,7,9,38235,30393,1,2
2017,57,C,M,Single,7000,3,3,7500,19376,3,2
2017,59,D,M,Single,8000,1,2,22352,4052,2,2
2017,30,H,F,Divorced,14000,0,0,58823,11428,1,2
2017,59,D,M,Single,9000,6,18,7611,12717,2,2
2017,66,F,M,Single,10000,0,6,4500,3135,1,1
2017,36,D,F,Single,11000,6,6,2075,19317,1,2
2017,45,G,M,Single,13000,0,4,13000,3533,2,2
2017,32,F,M,Married,13000,7,8,3460,13672,2,2
2017,44,H,F,Married,11000,1,2,10380,4713,2,2
2017,41,D,F,Single,8000,2,6,1764,5885,1,2
2017,58,E,M,Married,9000,7,9,17000,9356,2,2
2017,43,H,M,Married,15000,2,7,6228,0,2,0
2017,37,F,M,Married,12000,5,10,8500,1199,2,1
2017,45,E,M,Married,15000,7,8,22352,17191,2,2
2017,56,A,M,Single,11000,0,7,10380,12277,1,2
2017,26,C,F,Single,9000,0,4,26296,992,1,1
2017,39,D,M,Married,9000,8,8,6500,7927,2,2
2017,36,G,M,Single,13000,7,7,55882,1700,1,1
2017,64,F,M,Single,11000,0,3,11000,5014,4,2
2017,17,C,F,Single,9000,4,16,6500,48705,1,2
2017,20,F,M,Married,15000,0,3,20000,21344,3,2
2017,42,E,F,Single,18000,2,3,76123,1803,1,1
2017,23,C,M,Single,11000,1,2,13000,7289,1,2
2017,42,F,M,Single,8000,1,1,15294,2144,1,1
2017,33,E,F,Married,9000,1,6,12941,2487,1,1
2017,47,D,M,Divorced,9000,1,1,176470,7175,1,2
2017,32,E,F,Single,15000,8,15,38235,18495,3,2
2017,70,H,M,Single,13000,0,3,131487,13221,3,2
2017,49,G,F,Single,15000,1,1,32352,5719,1,2
2017,39,G,F,Single,8000,2,4,12941,5120,2,2
2017,33,G,F,Married,6000,4,15,500,14798,2,2
2017,17,H,M,Single,14000,0,10,11764,14740,2,2
2017,31,B,M,Single,6000,3,13,15000,52975,1,2
2017,17,D,F,Married,13000,4,8,11176,7489,1,2
2017,50,B,F,Single,15000,4,4,37500,2023,1,1
2017,66,C,M,Married,5000,5,9,6470,3042,1,1
2017,42,F,M,Married,11000,6,12,42500,9203,2,2
2017,52,F,M,Married,17000,0,11,3460,3948,4,2
2017,38,H,F,Single,12000,7,19,6470,16898,1,2
2017,71,F,F,Divorced,5000,3,11,4843,20135,1,2
2017,42,H,F,Single,11000,1,2,7611,30357,1,2
2017,21,F,M,Single,9000,6,9,13148,0,2,0
2017,50,G,M,Married,13000,0,0,10380,4238,2,2
2017,30,C,F,Single,9000,3,4,4843,933,1,1
2017,49,C,F,Married,8000,7,15,1500,1405,2,1
2017,27,D,F,Single,14000,4,11,6470,501,1,0
2017,70,C,M,Single,11000,0,8,26296,4410,1,2
2017,41,F,M,Single,12000,4,12,19000,7582,1,2
2017,53,D,M,Widowed,17000,0,0,32500,4997,1,2
2017,66,H,M,Divorced,5000,4,6,17992,0,1,0
